,root-Engineered-Wastewater-Industrial_wastewater-Agricultural_wastewater,root-Engineered-Wastewater-Industrial_wastewater-Mine_water,root-Engineered-Wastewater-Industrial_wastewater-Petrochemical,root-Engineered-Wastewater-Nutrient_removal-Dissolved_organics_(aerobic),root-Engineered-Wastewater-Nutrient_removal-Dissolved_organics_(anaerobic),root-Environmental-Aquatic-Freshwater-Groundwater,root-Environmental-Aquatic-Freshwater-Lake,root-Environmental-Aquatic-Marine-Coastal,root-Environmental-Aquatic-Marine-Cold_seeps,root-Environmental-Aquatic-Marine-Hydrothermal_vents,root-Environmental-Aquatic-Marine-Intertidal_zone,root-Environmental-Aquatic-Marine-Marginal_Sea,root-Environmental-Aquatic-Marine-Neritic_zone,root-Environmental-Aquatic-Marine-Oceanic,root-Environmental-Aquatic-Marine-Oil_contaminated_sediment,root-Environmental-Aquatic-Marine-Oil_seeps,root-Environmental-Aquatic-Marine-Pelagic,root-Environmental-Aquatic-Marine-Sediment,root-Environmental-Aquatic-Marine-Volcanic,root-Environmental-Aquatic-Marine-Wetlands,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Alkaline,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Hypersaline,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Salt_crystallizer_pond,root-Environmental-Aquatic-Thermal_springs-Sediment,root-Environmental-Terrestrial-Soil-Agricultural,root-Environmental-Terrestrial-Soil-Boreal_forest,root-Environmental-Terrestrial-Soil-Contaminated,root-Environmental-Terrestrial-Soil-Crop,root-Environmental-Terrestrial-Soil-Desert,root-Environmental-Terrestrial-Soil-Forest_soil,root-Environmental-Terrestrial-Soil-Grasslands,root-Environmental-Terrestrial-Soil-Loam,root-Environmental-Terrestrial-Soil-Permafrost,root-Environmental-Terrestrial-Soil-Sand,root-Environmental-Terrestrial-Soil-Tropical_rainforest,root-Environmental-Terrestrial-Soil-Uranium_contaminated,root-Environmental-Terrestrial-Soil-Wetlands,root-Host_associated-Human-Circulatory_system-Blood,root-Host_associated-Human-Digestive_system-Intestine,root-Host_associated-Human-Digestive_system-Large_intestine,root-Host_associated-Human-Digestive_system-Oral,root-Host_associated-Human-Lympathic_system-Lymph_nodes,root-Host_associated-Human-Reproductive_system-Female,root-Host_associated-Human-Reproductive_system-Vagina,root-Host_associated-Human-Respiratory_system-Nasopharyngeal,root-Host_associated-Human-Respiratory_system-Pulmonary_system,root-Host_associated-Mammals-Digestive_system-Fecal,root-Host_associated-Mammals-Digestive_system-Foregut,root-Host_associated-Mammals-Digestive_system-Large_intestine,root-Host_associated-Mammals-Digestive_system-Oral_cavity,root-Host_associated-Mammals-Digestive_system-Stomach,root-Host_associated-Plants-Phylloplane-Endophytes,root-Host_associated-Plants-Rhizoplane-Endophytes,root-Host_associated-Plants-Rhizosphere-Epiphytes,root-Host_associated-Plants-Rhizosphere-Forest_soil,root-Host_associated-Plants-Rhizosphere-Soil
ERR503667,0.0,0.0,8.940697e-08,0.0,0.0,0.0,4.7683716e-07,1.7881393e-06,0.0,0.0,5.066395e-07,0.0,0.0,1.1920929e-07,0.0,0.0,0.0,0.00032415986,0.0,0.0,0.0,0.0,0.0,0.0,7.748604e-07,0.0,0.0,0.0,0.0,2.3245811e-06,0.00096565485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9041042e-06,2.3841858e-07,0.0,0.0,1.1920929e-07,0.054588407,2.0474195e-05,3.9041042e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504355,2.6226044e-06,0.0,0.00028690696,0.0,0.0,4.887581e-06,0.00013682246,0.00030061603,0.0,7.3611736e-06,1.04010105e-05,5.3942204e-06,0.0,5.1140785e-05,1.4901161e-07,2.9802322e-08,0.0,0.001496464,0.0,0.0,0.0,1.1920929e-07,8.940697e-08,5.185604e-06,0.0015823841,1.7881393e-07,0.0,0.0,0.0,8.940697e-08,2.0861626e-07,0.0,1.4901161e-07,0.0,0.0,2.9802322e-08,0.0,0.0,0.0,0.00024995208,0.004263371,8.940697e-08,0.0,2.9802322e-08,0.001947254,1.1920929e-07,7.6293945e-06,0.0,0.0,0.0,0.0,1.8447638e-05,0.0,0.0,0.0,0.0
ERR504093,1.4901161e-07,0.0,7.778406e-06,0.0,0.0,0.00023964047,0.0012843311,1.513958e-05,0.0,0.0,1.1831522e-05,2.9802322e-08,0.0,6.1392784e-06,0.0,0.0,0.0,0.001172334,0.0,0.0,0.0,2.0861626e-07,2.9802322e-08,6.2584877e-07,1.8775463e-06,0.0,0.0,0.0,0.0,0.0,2.2053719e-06,5.9604645e-08,2.9802322e-07,0.0,0.0,0.0,0.0,0.0,1.7881393e-07,1.1742115e-05,0.0001462102,0.0,1.7881393e-07,6.5267086e-06,2.1755695e-06,0.0,0.00031489134,0.0,1.1920929e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503049,0.0,0.0,4.7683716e-06,0.0,0.0,3.7282705e-05,0.006931126,1.3023615e-05,0.0,1.1920929e-07,5.096197e-06,0.0,0.0,1.9073486e-06,0.0,0.0,0.0,0.00017780066,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,3.2782555e-07,5.662441e-07,0.0,0.0,0.0,0.0,1.5199184e-06,0.0,1.0728836e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.6656857e-06,0.00023841858,0.0,1.7881393e-07,2.861023e-06,1.6212463e-05,0.0,3.1888485e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504042,0.0,0.0,3.2782555e-07,0.0,0.0,8.34465e-07,2.9325485e-05,0.0,0.0,0.0,1.4901161e-07,0.0,0.0,2.9802322e-08,0.0,0.0,0.0,2.554059e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0861626e-07,0.0,0.0,0.0,0.0,0.0,2.3841858e-07,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.748604e-07,0.0,0.0,2.9802322e-08,1.7285347e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504384,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,1.6987324e-06,8.940697e-07,0.0,5.9604645e-08,8.255243e-06,0.0,0.0,1.1622906e-06,4.172325e-07,0.0,0.0,6.681681e-05,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.4901161e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.179115e-06,0.34872514,0.0,0.0,8.6426735e-07,0.0005297363,3.5762787e-07,4.118681e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503792,1.1920929e-07,0.0,3.2782555e-07,0.0,0.0,1.8835068e-05,4.836917e-05,3.1292439e-06,0.0,0.0,5.841255e-06,0.0,0.0,8.612871e-06,0.0,0.0,0.0,0.00040349364,0.0,0.0,0.0,0.0,2.9802322e-08,1.1920929e-07,3.2782555e-06,2.9802322e-07,0.0,0.0,0.0,3.2782555e-07,0.00020945072,1.7881393e-07,3.1590462e-06,0.0,1.1920929e-07,0.0,0.0,0.0,0.0,1.5497208e-06,3.606081e-06,0.0,8.940697e-08,5.543232e-06,1.8060207e-05,1.1920929e-07,2.9802322e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3841858e-07
ERR504500,1.4901161e-07,0.0,5.066395e-07,0.0,0.0,3.7819147e-05,0.00022423267,5.543232e-06,0.0,0.0,5.0365925e-06,2.3841858e-07,0.0,3.555417e-05,0.0,0.0,0.0,0.00026541948,0.0,0.0,0.0,2.9802322e-08,1.7881393e-07,7.748604e-07,2.977252e-05,1.2814999e-06,0.0,0.0,0.0,5.9604645e-07,6.043911e-05,2.2351742e-06,0.00013396144,0.0,4.7683716e-07,0.0,5.9604645e-08,0.0,0.0,1.49309635e-05,8.672476e-06,0.0,2.9802322e-08,3.0100346e-06,3.784895e-06,8.940697e-08,3.424287e-05,0.0,1.4901161e-07,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,2.0861626e-07
ERR503482,0.0,0.0,3.2782555e-06,0.0,0.0,2.8908253e-06,0.00016188622,3.5762787e-07,0.0,0.0,2.9802322e-08,0.0,0.0,1.4901161e-07,0.0,0.0,0.0,2.4229288e-05,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,1.2636185e-05,0.0,0.0,0.0,0.0,0.0,8.940697e-08,0.0,2.9802322e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.0861626e-07,6.914139e-06,0.0,0.0,1.4901161e-07,1.9967556e-06,0.0,2.2351742e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504489,0.00030463934,0.0,0.00029981136,4.172325e-07,0.0,0.00031411648,0.008405864,0.0017570257,3.695488e-06,6.556511e-07,4.836917e-05,1.5318394e-05,0.0,0.000153929,4.3213367e-06,0.0,0.0,0.0008522868,0.0,0.0,0.0,7.122755e-06,8.046627e-07,0.00020599365,0.00039464235,2.6971102e-05,0.0,1.1920929e-07,0.0,2.9802322e-08,9.357929e-06,1.1920929e-07,0.0009454489,1.66893e-06,6.2584877e-07,5.3346157e-06,3.5762787e-07,8.6426735e-07,1.4603138e-06,0.001486659,0.04704681,3.6358833e-06,7.1525574e-07,8.7320805e-06,5.057454e-05,1.6838312e-05,0.0044585466,0.0,1.1026859e-05,0.0,2.9802322e-06,6.854534e-07,6.3478947e-06,0.0,0.0,0.0
ERR503795,0.0,0.0,1.0430813e-06,0.0,0.0,4.172325e-07,0.00012862682,6.854534e-07,0.0,2.9802322e-08,1.4901161e-07,0.0,0.0,8.940697e-08,0.0,0.0,0.0,2.8938055e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.940697e-08,1.3411045e-06,0.0,0.0,1.7881393e-07,1.1324883e-06,0.0,2.682209e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504458,9.119511e-06,0.0,4.172325e-06,0.0,0.0,1.7881393e-07,6.3478947e-06,0.0024240017,8.940697e-08,5.9604645e-08,5.1230192e-05,5.6922436e-06,2.9802322e-08,0.00011411309,8.940697e-08,0.0,0.0,0.004678756,2.3841858e-07,2.9802322e-08,0.0,0.0,2.9802322e-08,2.5331974e-06,0.00014427304,2.4735928e-06,0.0,5.364418e-07,0.0,7.0631504e-06,3.7252903e-06,8.940697e-07,1.1920929e-07,0.0,2.0861626e-06,8.046627e-07,5.364418e-07,0.0006838441,0.0005092323,0.5601989,0.036076248,2.3841858e-07,8.940697e-08,2.0503998e-05,0.28406388,0.00019049644,0.009366512,0.0,3.6031008e-05,6.2584877e-07,7.122755e-06,4.798174e-06,2.7060509e-05,1.4901161e-06,4.6014786e-05,4.7683716e-07
ERR503116,0.0,0.0,1.5199184e-06,0.0,0.0,3.6358833e-06,0.000895828,3.427267e-06,0.0,0.0,6.28829e-06,0.0,0.0,5.066395e-07,0.0,0.0,0.0,0.00018626451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3841858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.066395e-07,2.1159649e-05,0.0,2.9802322e-08,4.4703484e-06,2.5600195e-05,0.0,2.9802322e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503905,7.1525574e-07,0.0,3.9339066e-06,0.0,0.0,1.3381243e-05,3.33488e-05,6.759167e-05,0.0,0.0,4.976988e-06,2.9802322e-08,0.0,1.3023615e-05,0.0,0.0,0.0,0.00066411495,0.0,0.0,0.0,0.0,1.4901161e-07,0.0,3.6358833e-06,2.0861626e-07,0.0,0.0,0.0,9.447336e-06,0.00031465292,5.9604645e-08,1.4901161e-07,0.0,1.1920929e-07,0.0,0.0,0.0,0.0,1.6450882e-05,1.7881393e-07,0.0,8.940697e-08,1.4901161e-07,0.0006480515,3.0696392e-06,2.592802e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504045,9.536743e-06,0.0,8.076429e-06,0.0,8.940697e-08,0.00012153387,0.00016143918,0.00057917833,4.708767e-06,2.1755695e-06,0.00041478872,5.3942204e-06,0.0,0.00014868379,9.089708e-06,1.4901161e-07,0.0,0.007995129,0.0,9.23872e-07,0.0,4.6789646e-06,0.0,0.0033358335,1.758337e-06,4.3421984e-05,5.9604645e-08,0.0,0.0,0.0,2.4944544e-05,4.181266e-05,0.00011560321,5.066395e-07,9.417534e-06,3.5762787e-07,2.682209e-07,5.9604645e-08,2.0861626e-07,0.0016868412,0.69848996,0.0,0.0,4.4703484e-07,0.0007455051,1.4811754e-05,0.0002194345,0.0,5.9604645e-08,0.0,2.9802322e-08,3.6656857e-06,0.0,0.0,0.0,1.2516975e-06
ERR503388,0.0,0.0,5.9604645e-08,0.0,0.0,6.2584877e-07,6.520748e-05,1.7881393e-07,0.0,0.0,7.748604e-07,0.0,0.0,1.3709068e-06,0.0,0.0,0.0,0.000117093325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4960766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,1.4901161e-07,0.0,0.0,2.4437904e-06,0.00012335181,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504320,0.0,0.0,4.4703484e-07,0.0,0.0,1.5199184e-05,0.000117093325,6.556511e-07,0.0,0.0,2.5629997e-06,0.0,0.0,3.8444996e-06,0.0,0.0,0.0,0.00047072768,0.0,0.0,0.0,0.0,0.0,0.0,5.066395e-07,0.0,0.0,0.0,0.0,0.0,1.4781952e-05,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-07,9.23872e-07,0.0,8.940697e-08,3.516674e-06,7.5101852e-06,0.0,7.748604e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1920929e-07
ERR503118,0.0,0.0,1.1920929e-07,0.0,0.0,4.261732e-06,0.00019833446,0.0,0.0,0.0,4.4703484e-07,0.0,0.0,1.4901161e-07,0.0,0.0,0.0,0.00013053417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.026558e-06,0.0,2.0861626e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.940697e-08,0.0,0.0,5.662441e-07,1.7881393e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504113,1.7881393e-07,0.0,1.7285347e-05,0.0,0.0,3.993511e-06,0.0002452433,1.4156103e-05,0.0,3.2782555e-07,4.7385693e-06,2.9802322e-08,0.0,8.34465e-07,0.0,0.0,0.0,0.0002951622,0.0,0.0,0.0,0.0,0.0,6.556511e-07,5.662441e-07,2.9802322e-08,0.0,0.0,0.0,0.0,2.9802322e-07,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.930662e-06,0.00031873584,0.0,2.9802322e-08,1.1920929e-06,2.6106834e-05,5.9604645e-08,3.59118e-05,0.0,0.0,0.0,0.0,1.1920929e-07,0.0,0.0,0.0,0.0
ERR503579,2.682209e-06,0.0,9.834766e-07,0.0,0.0,3.194809e-05,0.0003039539,2.0623207e-05,0.0,2.9802322e-08,3.784895e-06,4.7683716e-07,0.0,2.938509e-05,0.0,0.0,0.0,0.0003566444,0.0,0.0,0.0,8.940697e-08,5.9604645e-08,7.301569e-06,6.771088e-05,5.722046e-06,0.0,0.0,0.0,3.2782555e-07,6.696582e-05,2.7418137e-06,0.00021135807,0.0,1.1324883e-06,8.940697e-08,8.940697e-08,1.1920929e-07,1.1920929e-07,0.000113636255,0.0005502701,2.9802322e-08,0.0,7.927418e-06,1.1891127e-05,1.2814999e-06,0.00039300323,0.0,1.1026859e-06,0.0,1.4901161e-07,0.0,0.0,0.0,0.0,1.5497208e-06
ERR504572,8.940697e-08,0.0,1.1146069e-05,0.0,0.0,7.0899725e-05,0.0046607554,1.770258e-05,0.0,0.0,2.1517277e-05,1.770258e-05,4.172325e-07,3.2812357e-05,5.662441e-07,0.0,0.0,0.0017514229,0.0,0.0,0.0,1.385808e-05,2.7775764e-05,2.259016e-05,6.136298e-05,0.0,0.0,0.0,0.0,0.0,3.606081e-06,9.23872e-07,3.71933e-05,8.940697e-08,0.0,1.7881393e-07,5.9604645e-08,3.874302e-07,9.506941e-06,0.0005913973,4.9471855e-06,2.9802322e-08,1.7881393e-07,1.2516975e-06,8.940697e-08,0.0,0.002526462,0.0,0.0012604594,0.0,7.0631504e-06,0.0,2.5331974e-06,0.0,0.0,8.940697e-08
ERR503882,0.00055477023,0.0,8.291006e-05,0.0,2.9802322e-08,4.1395426e-05,0.00081664324,0.02222538,0.00023907423,4.220009e-05,0.054626733,0.0011118352,1.3113022e-06,0.0118710995,2.1278858e-05,6.765127e-06,7.8350306e-05,0.034107804,9.521842e-05,0.00020554662,2.9802322e-07,0.0011280775,2.7388334e-05,0.0015502274,0.00017809868,2.1874905e-05,5.9604645e-08,2.9802322e-08,0.0,4.172325e-07,4.172325e-07,1.5586615e-05,3.528595e-05,1.4007092e-06,4.8696995e-05,0.0013099909,2.2351742e-06,0.00022551417,0.00030338764,0.68240434,0.014578313,5.066395e-07,1.1920929e-07,6.574392e-05,0.00071153045,7.748604e-07,0.012165368,2.3841858e-07,7.3194504e-05,0.0,1.296401e-05,0.0020302832,0.0002529323,2.3841858e-07,3.3974648e-06,3.7252903e-06
ERR503357,0.0,0.0,1.4007092e-06,0.0,0.0,2.682209e-07,5.6684017e-05,9.536743e-07,0.0,2.9802322e-08,5.9604645e-08,0.0,0.0,7.1525574e-07,0.0,0.0,0.0,1.2218952e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.7683716e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1918287e-05,0.00013121963,0.0,0.0,2.682209e-07,0.0002937317,0.0,8.195639e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503040,8.940697e-08,0.0,5.6028366e-06,0.0,0.0,0.00018793344,0.0011385381,1.2069941e-05,0.0,0.0,3.054738e-05,0.0,0.0,1.513958e-05,0.0,0.0,0.0,0.0006260574,0.0,0.0,0.0,1.1920929e-07,0.0,7.4505806e-07,3.5762787e-07,1.4901161e-07,0.0,0.0,0.0,0.0,7.95722e-06,2.9802322e-08,2.0861626e-07,0.0,0.0,0.0,0.0,0.0,2.9802322e-08,4.3213367e-06,6.7293644e-05,0.0,2.0861626e-07,2.0325184e-05,8.076429e-06,0.0,5.1885843e-05,0.0,0.0,0.0,1.1920929e-07,0.0,0.0,0.0,0.0,0.0
ERR504114,6.6161156e-06,0.0,0.00022798777,0.0,0.0,1.7881393e-07,5.438924e-05,0.00016745925,0.0,2.3841858e-06,8.6426735e-07,7.6293945e-06,0.0,3.8921833e-05,0.0,0.0,0.0,0.0012563765,0.0,0.0,0.0,2.9802322e-08,3.5762787e-07,7.748604e-07,0.004188657,0.0,0.0,0.0,0.0,3.2782555e-07,5.9604645e-07,0.0,0.0,0.0,0.0,2.9802322e-08,0.0,2.3841858e-07,0.0,0.0003682673,0.00022163987,2.9802322e-08,0.0,1.1920929e-07,0.0012820363,1.1920929e-06,0.00021290779,0.0,5.9604645e-08,0.0,0.0,1.0758638e-05,8.940697e-08,0.0,0.0,0.0
ERR504203,3.2514334e-05,0.0,3.7699938e-05,0.0,0.0,1.6510487e-05,4.7653913e-05,0.0061663985,2.9802322e-08,0.0,0.00011435151,2.9802322e-07,0.0,3.7908554e-05,0.0,0.0,0.0,0.0010754764,0.0,0.0,0.0,0.0,2.9802322e-08,5.662441e-07,1.8686056e-05,1.1622906e-06,0.0,2.9802322e-07,0.0,2.95043e-06,0.00013464689,0.0,0.0,0.0,5.662441e-07,1.4901161e-07,0.0,0.0,3.516674e-06,0.003368318,0.00058797,0.0,1.4901161e-07,6.2584877e-07,0.30863094,0.00028324127,0.00027406216,0.0,0.0,0.0,8.940697e-08,0.0,2.1755695e-06,0.0,2.682209e-07,0.0
ERR503669,2.0861626e-07,0.0,8.6426735e-07,0.0,0.0,2.6524067e-06,1.2785196e-05,1.5705824e-05,0.0,0.0,3.963709e-06,0.0,0.0,6.2286854e-06,0.0,0.0,0.0,0.00082466006,0.0,0.0,0.0,0.0,8.940697e-08,0.0,5.3048134e-06,5.9604645e-08,0.0,0.0,0.0,9.804964e-06,0.0008607805,2.0861626e-07,1.4901161e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.387732e-06,2.3841858e-07,0.0,8.940697e-08,5.662441e-07,0.00047585368,2.682209e-06,3.0100346e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503885,8.940697e-08,0.0,8.6426735e-07,0.0,0.0,5.9247017e-05,0.0005069971,1.12354755e-05,0.0,2.9802322e-08,1.9013882e-05,2.9802322e-08,0.0,4.518032e-05,0.0,0.0,0.0,0.0004903078,0.0,0.0,0.0,2.9802322e-08,5.9604645e-08,1.4901161e-07,5.066395e-07,8.046627e-07,0.0,0.0,0.0,5.9604645e-08,3.272295e-05,1.1920929e-07,2.9802322e-06,0.0,8.940697e-08,0.0,0.0,0.0,0.0,1.8775463e-05,2.4497509e-05,0.0,1.4901161e-07,1.8388033e-05,2.5898218e-05,8.940697e-08,1.7285347e-05,0.0,2.9802322e-08,0.0,1.1920929e-07,0.0,0.0,0.0,0.0,2.9802322e-08
ERR503047,8.493662e-06,0.0,0.00019291043,0.0,0.0,1.9669533e-06,5.38826e-05,0.00010880828,0.0,3.0100346e-06,1.052022e-05,2.95043e-06,0.0,8.237362e-05,8.940697e-08,0.0,0.0,0.0020799637,0.0,0.0,0.0,0.0,0.0,2.259016e-05,0.0003633499,1.1920929e-07,0.0,0.0,0.0,8.940697e-08,1.1026859e-06,2.9802322e-08,1.1920929e-07,0.0,0.0,8.940697e-08,0.0,2.9802322e-07,2.9802322e-08,0.0009570122,0.005502492,0.0,0.0,5.662441e-07,0.0052080154,7.748604e-07,0.00046271086,0.0,2.9802322e-08,0.0,0.0,2.104044e-05,8.940697e-08,0.0,0.0,0.0
ERR503426,1.1920929e-07,0.0,3.3974648e-06,0.0,0.0,4.2289495e-05,0.0005749166,1.513958e-05,0.0,8.940697e-08,2.989173e-05,0.0,0.0,6.943941e-06,0.0,0.0,0.0,0.00051391125,0.0,0.0,0.0,0.0,0.0,8.940697e-08,1.7881393e-07,1.1920929e-07,0.0,0.0,0.0,0.0,1.04010105e-05,0.0,8.940697e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.3709068e-06,1.0997057e-05,0.0,1.1920929e-07,7.0929527e-06,4.49121e-05,1.1920929e-07,1.3113022e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503828,2.9802322e-08,0.0,1.3113022e-06,0.0,0.0,1.0043383e-05,0.00019675493,7.95722e-06,0.0,2.9802322e-08,1.8000603e-05,0.0,0.0,4.351139e-06,0.0,0.0,0.0,0.00051116943,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,2.9802322e-08,5.9604645e-08,0.0,0.0,0.0,0.0,2.7418137e-06,0.0,8.940697e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.5586615e-05,6.994605e-05,0.0,2.0861626e-07,5.888939e-05,0.00012871623,1.1920929e-07,1.31726265e-05,0.0,0.0,0.0,8.940697e-08,0.0,0.0,0.0,0.0,0.0
ERR503437,0.0,0.0,9.328127e-06,0.0,0.0,1.8894672e-05,0.0032820106,1.4483929e-05,0.0,8.940697e-08,2.771616e-06,0.0,0.0,8.046627e-07,0.0,0.0,0.0,0.0001154542,0.0,0.0,0.0,0.0,0.0,1.4901161e-07,5.662441e-07,1.1920929e-07,0.0,0.0,0.0,0.0,2.9802322e-07,0.0,2.3841858e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.1755695e-06,0.00031843781,0.0,2.9802322e-08,1.013279e-06,5.6922436e-06,0.0,9.268522e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504440,0.0,0.0,1.7881393e-07,0.0,0.0,1.3709068e-05,0.00010162592,1.7285347e-06,0.0,0.0,5.00679e-06,0.0,0.0,1.8179417e-05,0.0,0.0,0.0,0.00032785535,0.0,0.0,0.0,0.0,0.0,0.0,3.1292439e-06,2.0861626e-07,0.0,0.0,0.0,6.2584877e-07,8.499622e-05,2.682209e-07,4.6491623e-06,0.0,1.7881393e-07,0.0,0.0,0.0,0.0,1.1026859e-06,5.066395e-07,0.0,0.0,2.2649765e-06,8.016825e-06,2.9802322e-08,1.1920929e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-08
ERR503839,9.536743e-07,0.0,1.6838312e-05,0.0,0.0,5.6147575e-05,0.00027880073,4.9620867e-05,0.0,1.4901161e-07,7.867813e-05,5.662441e-07,0.0,6.66976e-05,0.0,0.0,0.0,0.0022685826,0.0,0.0,0.0,1.4901161e-07,3.2782555e-07,5.5998564e-05,0.0003632903,5.364418e-07,0.0,0.0,0.0,1.1026859e-06,7.343292e-05,3.2812357e-05,9.506941e-06,0.0,1.1920929e-07,5.9604645e-08,0.0,0.0,0.0,0.000112473965,0.00032821298,0.0,0.0,2.6524067e-06,5.6624413e-05,1.7881393e-07,0.00018957257,0.0,1.4901161e-07,0.0,0.0,2.0861626e-07,2.0861626e-07,0.0,0.0,6.3478947e-06
ERR504336,0.0001090765,0.0,0.0002810359,0.0,0.0,0.000118136406,0.004399121,0.0016853511,1.4901161e-06,3.0100346e-06,0.0002437532,6.854534e-06,0.0,0.0003013909,2.2947788e-06,5.9604645e-08,0.0,0.0013257265,0.0,0.0,0.0,2.682209e-06,0.0,0.00028327107,1.2427568e-05,1.2874603e-05,0.0,0.0,0.0,0.0,3.2782555e-06,2.9802322e-08,9.596348e-06,1.1920929e-07,2.9802322e-07,1.4007092e-06,0.0,2.9802322e-08,1.7881393e-07,0.00040587783,0.024459004,3.5762787e-07,1.4901161e-07,5.453825e-06,0.00022754073,3.9339066e-06,0.00030863285,0.0,5.9604645e-08,0.0,8.940697e-08,1.3113022e-06,1.1920929e-07,0.0,0.0,0.0
ERR503265,1.9967556e-06,0.0,5.275011e-06,0.0,0.0,4.7683716e-07,7.95722e-06,1.9550323e-05,8.940697e-08,6.556511e-07,1.424551e-05,5.9604645e-08,0.0,2.9206276e-06,5.066395e-07,0.0,0.0,0.00013065338,0.0,0.0,0.0,0.0,0.0,2.503395e-06,4.172325e-07,0.0,0.0,0.0,0.0,0.0,1.4901161e-06,0.0,1.7881393e-07,0.0,8.940697e-08,0.0,0.0,6.2584877e-07,2.9802322e-08,0.00011578202,0.15953436,5.9604645e-08,7.1525574e-07,2.2262335e-05,0.08428091,0.00022092462,0.00029292703,0.0,0.0,0.0,0.0,4.887581e-06,0.0,0.0,0.0,0.0
ERR504179,0.0,0.0,0.0,0.0,0.0,4.172325e-07,4.9114227e-05,1.4901161e-07,0.0,0.0,4.172325e-06,0.0,0.0,1.013279e-06,0.0,0.0,0.0,0.000251621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-08,2.8014183e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34465e-07,1.1920929e-07,0.0,0.0,6.0498714e-06,7.390976e-06,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
